"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Manitoba","2016A000246","Minus: household actual final consumption","Dollars","81","millions","6","v1043020162","8.4","44896","","","","0"
"2012","Manitoba","2016A000246","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020163","8.5","1566","","","","0"
"2012","Manitoba","2016A000246","Equals: household net saving","Dollars","81","millions","6","v1043020164","8.6","624","","","","0"
"2012","Saskatchewan","2016A000247","Household disposable income","Dollars","81","millions","6","v1043020165","9.1","33036","","","","0"
"2012","Saskatchewan","2016A000247","Plus: social transfers in kind","Dollars","81","millions","6","v1043020166","9.2","9170","","","","0"
"2012","Saskatchewan","2016A000247","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020167","9.3","42206","","","","0"
"2012","Saskatchewan","2016A000247","Adjusted household disposable income","Dollars","81","millions","6","v1059484370","9.7","42206","","","","0"
"2012","Saskatchewan","2016A000247","Minus: household actual final consumption","Dollars","81","millions","6","v1043020168","9.4","41081","","","","0"
"2012","Saskatchewan","2016A000247","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020169","9.5","1426","","","","0"
"2012","Saskatchewan","2016A000247","Equals: household net saving","Dollars","81","millions","6","v1043020170","9.6","2551","","","","0"
"2012","Alberta","2016A000248","Household disposable income","Dollars","81","millions","6","v1043020171","10.1","144757","","","","0"
"2012","Alberta","2016A000248","Plus: social transfers in kind","Dollars","81","millions","6","v1043020172","10.2","31128","","","","0"
"2012","Alberta","2016A000248","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020173","10.3","175885","","","","0"
"2012","Alberta","2016A000248","Adjusted household disposable income","Dollars","81","millions","6","v1059484371","10.7","175885","","","","0"
"2012","Alberta","2016A000248","Minus: household actual final consumption","Dollars","81","millions","6","v1043020174","10.4","159895","","","","0"
"2012","Alberta","2016A000248","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020175","10.5","4779","","","","0"
"2012","Alberta","2016A000248","Equals: household net saving","Dollars","81","millions","6","v1043020176","10.6","20769","","","","0"
"2012","British Columbia","2016A000259","Household disposable income","Dollars","81","millions","6","v1043020177","11.1","133728","","","","0"
"2012","British Columbia","2016A000259","Plus: social transfers in kind","Dollars","81","millions","6","v1043020178","11.2","30665","","","","0"
"2012","British Columbia","2016A000259","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020179","11.3","164393","","","","0"
"2012","British Columbia","2016A000259","Adjusted household disposable income","Dollars","81","millions","6","v1059484372","11.7","164393","","","","0"
"2012","British Columbia","2016A000259","Minus: household actual final consumption","Dollars","81","millions","6","v1043020180","11.4","172087","","","","0"
"2012","British Columbia","2016A000259","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020181","11.5","4856","","","","0"
"2012","British Columbia","2016A000259","Equals: household net saving","Dollars","81","millions","6","v1043020182","11.6","-2838","","","","0"
"2012","Yukon","2016A000260","Household disposable income","Dollars","81","millions","6","v1043020183","12.1","1380","","","","0"
"2012","Yukon","2016A000260","Plus: social transfers in kind","Dollars","81","millions","6","v1043020184","12.2","573","","","","0"
"2012","Yukon","2016A000260","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020185","12.3","1953","","","","0"
"2012","Yukon","2016A000260","Adjusted household disposable income","Dollars","81","millions","6","v1059484373","12.7","1953","","","","0"
"2012","Yukon","2016A000260","Minus: household actual final consumption","Dollars","81","millions","6","v1043020186","12.4","1782","","","","0"
"2012","Yukon","2016A000260","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020187","12.5","84","","","","0"
"2012","Yukon","2016A000260","Equals: household net saving","Dollars","81","millions","6","v1043020188","12.6","255","","","","0"
"2012","Northwest Territories","2016A000261","Household disposable income","Dollars","81","millions","6","v1043020189","13.1","1617","","","","0"
"2012","Northwest Territories","2016A000261","Plus: social transfers in kind","Dollars","81","millions","6","v1043020190","13.2","882","","","","0"
"2012","Northwest Territories","2016A000261","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020191","13.3","2499","","","","0"
"2012","Northwest Territories","2016A000261","Adjusted household disposable income","Dollars","81","millions","6","v1059484374","13.7","2499","","","","0"
"2012","Northwest Territories","2016A000261","Minus: household actual final consumption","Dollars","81","millions","6","v1043020192","13.4","2372","","","","0"
"2012","Northwest Territories","2016A000261","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020193","13.5","71","","","","0"
"2012","Northwest Territories","2016A000261","Equals: household net saving","Dollars","81","millions","6","v1043020194","13.6","198","","","","0"
"2012","Nunavut","2016A000262","Household disposable income","Dollars","81","millions","6","v1043020195","14.1","1006","","","","0"
"2012","Nunavut","2016A000262","Plus: social transfers in kind","Dollars","81","millions","6","v1043020196","14.2","732","","","","0"
"2012","Nunavut","2016A000262","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020197","14.3","1738","","","","0"
"2012","Nunavut","2016A000262","Adjusted household disposable income","Dollars","81","millions","6","v1059484375","14.7","1738","","","","0"
"2012","Nunavut","2016A000262","Minus: household actual final consumption","Dollars","81","millions","6","v1043020198","14.4","1436","","","","0"
"2012","Nunavut","2016A000262","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020199","14.5","50","","","","0"
"2012","Nunavut","2016A000262","Equals: household net saving","Dollars","81","millions","6","v1043020200","14.6","352","","","","0"
"2012","Outside Canada","","Household disposable income","Dollars","81","millions","6","v1043020201","15.1","494","","","","0"
"2012","Outside Canada","","Plus: social transfers in kind","Dollars","81","millions","6","v1043020202","15.2","0","","","","0"
"2012","Outside Canada","","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020203","15.3","494","","","","0"
"2012","Outside Canada","","Adjusted household disposable income","Dollars","81","millions","6","v1059484376","15.7","494","","","","0"
"2012","Outside Canada","","Minus: household actual final consumption","Dollars","81","millions","6","v1043020204","15.4","146","","","","0"
"2012","Outside Canada","","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020205","15.5","","..","","","0"
"2012","Outside Canada","","Equals: household net saving","Dollars","81","millions","6","v1043020206","15.6","348","","","","0"
"2013","Canada","2016A000011124","Household disposable income","Dollars","81","millions","6","v1043020117","1.1","1042078","","","","0"
"2013","Canada","2016A000011124","Plus: social transfers in kind","Dollars","81","millions","6","v1043020118","1.2","269324","","","","0"
"2013","Canada","2016A000011124","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020119","1.3","1311402","","","","0"
"2013","Canada","2016A000011124","Adjusted household disposable income","Dollars","81","millions","6","v1059484362","1.7","1311402","","","","0"
"2013","Canada","2016A000011124","Minus: household actual final consumption","Dollars","81","millions","6","v1043020120","1.4","1304128","","","","0"
"2013","Canada","2016A000011124","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020121","1.5","44876","","","","0"
"2013","Canada","2016A000011124","Equals: household net saving","Dollars","81","millions","6","v1043020122","1.6","52150","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Household disposable income","Dollars","81","millions","6","v1043020123","2.1","16025","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Plus: social transfers in kind","Dollars","81","millions","6","v1043020124","2.2","4889","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020125","2.3","20914","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Adjusted household disposable income","Dollars","81","millions","6","v1059484363","2.7","20914","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Minus: household actual final consumption","Dollars","81","millions","6","v1043020126","2.4","20191","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020127","2.5","611","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Equals: household net saving","Dollars","81","millions","6","v1043020128","2.6","1334","","","","0"
"2013","Prince Edward Island","2016A000211","Household disposable income","Dollars","81","millions","6","v1043020129","3.1","3689","","","","0"
"2013","Prince Edward Island","2016A000211","Plus: social transfers in kind","Dollars","81","millions","6","v1043020130","3.2","1152","","","","0"
"2013","Prince Edward Island","2016A000211","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020131","3.3","4841","","","","0"
"2013","Prince Edward Island","2016A000211","Adjusted household disposable income","Dollars","81","millions","6","v1059484364","3.7","4841","","","","0"
"2013","Prince Edward Island","2016A000211","Minus: household actual final consumption","Dollars","81","millions","6","v1043020132","3.4","5139","","","","0"
"2013","Prince Edward Island","2016A000211","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020133","3.5","197","","","","0"
"2013","Prince Edward Island","2016A000211","Equals: household net saving","Dollars","81","millions","6","v1043020134","3.6","-101","","","","0"
"2013","Nova Scotia","2016A000212","Household disposable income","Dollars","81","millions","6","v1043020135","4.1","25212","","","","0"
"2013","Nova Scotia","2016A000212","Plus: social transfers in kind","Dollars","81","millions","6","v1043020136","4.2","7801","","","","0"
"2013","Nova Scotia","2016A000212","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020137","4.3","33013","","","","0"
"2013","Nova Scotia","2016A000212","Adjusted household disposable income","Dollars","81","millions","6","v1059484365","4.7","33013","","","","0"
"2013","Nova Scotia","2016A000212","Minus: household actual final consumption","Dollars","81","millions","6","v1043020138","4.4","35563","","","","0"
"2013","Nova Scotia","2016A000212","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020139","4.5","1620","","","","0"
"2013","Nova Scotia","2016A000212","Equals: household net saving","Dollars","81","millions","6","v1043020140","4.6","-930","","","","0"
"2013","New Brunswick","2016A000213","Household disposable income","Dollars","81","millions","6","v1043020141","5.1","20114","","","","0"
"2013","New Brunswick","2016A000213","Plus: social transfers in kind","Dollars","81","millions","6","v1043020142","5.2","5803","","","","0"
"2013","New Brunswick","2016A000213","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020143","5.3","25917","","","","0"
"2013","New Brunswick","2016A000213","Adjusted household disposable income","Dollars","81","millions","6","v1059484366","5.7","25917","","","","0"
"2013","New Brunswick","2016A000213","Minus: household actual final consumption","Dollars","81","millions","6","v1043020144","5.4","26619","","","","0"
"2013","New Brunswick","2016A000213","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020145","5.5","985","","","","0"
"2013","New Brunswick","2016A000213","Equals: household net saving","Dollars","81","millions","6","v1043020146","5.6","283","","","","0"
"2013","Quebec","2016A000224","Household disposable income","Dollars","81","millions","6","v1043020147","6.1","209406","","","","0"
"2013","Quebec","2016A000224","Plus: social transfers in kind","Dollars","81","millions","6","v1043020148","6.2","59145","","","","0"
"2013","Quebec","2016A000224","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020149","6.3","268551","","","","0"
"2013","Quebec","2016A000224","Adjusted household disposable income","Dollars","81","millions","6","v1059484367","6.7","268551","","","","0"
"2013","Quebec","2016A000224","Minus: household actual final consumption","Dollars","81","millions","6","v1043020150","6.4","273190","","","","0"
"2013","Quebec","2016A000224","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020151","6.5","13502","","","","0"
"2013","Quebec","2016A000224","Equals: household net saving","Dollars","81","millions","6","v1043020152","6.6","8863","","","","0"
"2013","Ontario","2016A000235","Household disposable income","Dollars","81","millions","6","v1043020153","7.1","397354","","","","0"
"2013","Ontario","2016A000235","Plus: social transfers in kind","Dollars","81","millions","6","v1043020154","7.2","104042","","","","0"
"2013","Ontario","2016A000235","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020155","7.3","501396","","","","0"
"2013","Ontario","2016A000235","Adjusted household disposable income","Dollars","81","millions","6","v1059484368","7.7","501396","","","","0"
"2013","Ontario","2016A000235","Minus: household actual final consumption","Dollars","81","millions","6","v1043020156","7.4","500776","","","","0"
"2013","Ontario","2016A000235","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020157","7.5","16021","","","","0"
"2013","Ontario","2016A000235","Equals: household net saving","Dollars","81","millions","6","v1043020158","7.6","16641","","","","0"
"2013","Manitoba","2016A000246","Household disposable income","Dollars","81","millions","6","v1043020159","8.1","34249","","","","0"
"2013","Manitoba","2016A000246","Plus: social transfers in kind","Dollars","81","millions","6","v1043020160","8.2","11694","","","","0"
"2013","Manitoba","2016A000246","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020161","8.3","45943","","","","0"
"2013","Manitoba","2016A000246","Adjusted household disposable income","Dollars","81","millions","6","v1059484369","8.7","45943","","","","0"
"2013","Manitoba","2016A000246","Minus: household actual final consumption","Dollars","81","millions","6","v1043020162","8.4","46974","","","","0"
"2013","Manitoba","2016A000246","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020163","8.5","1457","","","","0"
"2013","Manitoba","2016A000246","Equals: household net saving","Dollars","81","millions","6","v1043020164","8.6","426","","","","0"
"2013","Saskatchewan","2016A000247","Household disposable income","Dollars","81","millions","6","v1043020165","9.1","35524","","","","0"
"2013","Saskatchewan","2016A000247","Plus: social transfers in kind","Dollars","81","millions","6","v1043020166","9.2","9306","","","","0"
"2013","Saskatchewan","2016A000247","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020167","9.3","44830","","","","0"
"2013","Saskatchewan","2016A000247","Adjusted household disposable income","Dollars","81","millions","6","v1059484370","9.7","44830","","","","0"
"2013","Saskatchewan","2016A000247","Minus: household actual final consumption","Dollars","81","millions","6","v1043020168","9.4","43025","","","","0"
"2013","Saskatchewan","2016A000247","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020169","9.5","1275","","","","0"
"2013","Saskatchewan","2016A000247","Equals: household net saving","Dollars","81","millions","6","v1043020170","9.6","3080","","","","0"
"2013","Alberta","2016A000248","Household disposable income","Dollars","81","millions","6","v1043020171","10.1","154483","","","","0"
"2013","Alberta","2016A000248","Plus: social transfers in kind","Dollars","81","millions","6","v1043020172","10.2","31603","","","","0"
"2013","Alberta","2016A000248","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020173","10.3","186086","","","","0"
"2013","Alberta","2016A000248","Adjusted household disposable income","Dollars","81","millions","6","v1059484371","10.7","186086","","","","0"
"2013","Alberta","2016A000248","Minus: household actual final consumption","Dollars","81","millions","6","v1043020174","10.4","168908","","","","0"
"2013","Alberta","2016A000248","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020175","10.5","4402","","","","0"
"2013","Alberta","2016A000248","Equals: household net saving","Dollars","81","millions","6","v1043020176","10.6","21580","","","","0"
"2013","British Columbia","2016A000259","Household disposable income","Dollars","81","millions","6","v1043020177","11.1","141356","","","","0"
"2013","British Columbia","2016A000259","Plus: social transfers in kind","Dollars","81","millions","6","v1043020178","11.2","31591","","","","0"
"2013","British Columbia","2016A000259","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020179","11.3","172947","","","","0"
"2013","British Columbia","2016A000259","Adjusted household disposable income","Dollars","81","millions","6","v1059484372","11.7","172947","","","","0"
"2013","British Columbia","2016A000259","Minus: household actual final consumption","Dollars","81","millions","6","v1043020180","11.4","177784","","","","0"
"2013","British Columbia","2016A000259","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020181","11.5","4604","","","","0"
"2013","British Columbia","2016A000259","Equals: household net saving","Dollars","81","millions","6","v1043020182","11.6","-233","","","","0"
"2013","Yukon","2016A000260","Household disposable income","Dollars","81","millions","6","v1043020183","12.1","1424","","","","0"
"2013","Yukon","2016A000260","Plus: social transfers in kind","Dollars","81","millions","6","v1043020184","12.2","610","","","","0"
"2013","Yukon","2016A000260","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020185","12.3","2034","","","","0"
"2013","Yukon","2016A000260","Adjusted household disposable income","Dollars","81","millions","6","v1059484373","12.7","2034","","","","0"
"2013","Yukon","2016A000260","Minus: household actual final consumption","Dollars","81","millions","6","v1043020186","12.4","1842","","","","0"
"2013","Yukon","2016A000260","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020187","12.5","62","","","","0"
"2013","Yukon","2016A000260","Equals: household net saving","Dollars","81","millions","6","v1043020188","12.6","254","","","","0"
"2013","Northwest Territories","2016A000261","Household disposable income","Dollars","81","millions","6","v1043020189","13.1","1725","","","","0"
"2013","Northwest Territories","2016A000261","Plus: social transfers in kind","Dollars","81","millions","6","v1043020190","13.2","922","","","","0"
"2013","Northwest Territories","2016A000261","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020191","13.3","2647","","","","0"
"2013","Northwest Territories","2016A000261","Adjusted household disposable income","Dollars","81","millions","6","v1059484374","13.7","2647","","","","0"
"2013","Northwest Territories","2016A000261","Minus: household actual final consumption","Dollars","81","millions","6","v1043020192","13.4","2460","","","","0"
"2013","Northwest Territories","2016A000261","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020193","13.5","91","","","","0"
"2013","Northwest Territories","2016A000261","Equals: household net saving","Dollars","81","millions","6","v1043020194","13.6","278","","","","0"
"2013","Nunavut","2016A000262","Household disposable income","Dollars","81","millions","6","v1043020195","14.1","1027","","","","0"
"2013","Nunavut","2016A000262","Plus: social transfers in kind","Dollars","81","millions","6","v1043020196","14.2","766","","","","0"
"2013","Nunavut","2016A000262","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020197","14.3","1793","","","","0"
"2013","Nunavut","2016A000262","Adjusted household disposable income","Dollars","81","millions","6","v1059484375","14.7","1793","","","","0"
"2013","Nunavut","2016A000262","Minus: household actual final consumption","Dollars","81","millions","6","v1043020198","14.4","1497","","","","0"
"2013","Nunavut","2016A000262","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020199","14.5","49","","","","0"
"2013","Nunavut","2016A000262","Equals: household net saving","Dollars","81","millions","6","v1043020200","14.6","345","","","","0"
"2013","Outside Canada","","Household disposable income","Dollars","81","millions","6","v1043020201","15.1","489","","","","0"
"2013","Outside Canada","","Plus: social transfers in kind","Dollars","81","millions","6","v1043020202","15.2","0","","","","0"
"2013","Outside Canada","","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020203","15.3","489","","","","0"
"2013","Outside Canada","","Adjusted household disposable income","Dollars","81","millions","6","v1059484376","15.7","489","","","","0"
"2013","Outside Canada","","Minus: household actual final consumption","Dollars","81","millions","6","v1043020204","15.4","160","","","","0"
"2013","Outside Canada","","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020205","15.5","","..","","","0"
"2013","Outside Canada","","Equals: household net saving","Dollars","81","millions","6","v1043020206","15.6","329","","","","0"
"2014","Canada","2016A000011124","Household disposable income","Dollars","81","millions","6","v1043020117","1.1","1076947","","","","0"
"2014","Canada","2016A000011124","Plus: social transfers in kind","Dollars","81","millions","6","v1043020118","1.2","277382","","","","0"
"2014","Canada","2016A000011124","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020119","1.3","1354329","","","","0"
"2014","Canada","2016A000011124","Adjusted household disposable income","Dollars","81","millions","6","v1059484362","1.7","1354329","","","","0"
"2014","Canada","2016A000011124","Minus: household actual final consumption","Dollars","81","millions","6","v1043020120","1.4","1360438","","","","0"
"2014","Canada","2016A000011124","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020121","1.5","46439","","","","0"
"2014","Canada","2016A000011124","Equals: household net saving","Dollars","81","millions","6","v1043020122","1.6","40330","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Household disposable income","Dollars","81","millions","6","v1043020123","2.1","16543","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Plus: social transfers in kind","Dollars","81","millions","6","v1043020124","2.2","4930","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020125","2.3","21473","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Adjusted household disposable income","Dollars","81","millions","6","v1059484363","2.7","21473","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Minus: household actual final consumption","Dollars","81","millions","6","v1043020126","2.4","20854","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020127","2.5","540","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Equals: household net saving","Dollars","81","millions","6","v1043020128","2.6","1159","","","","0"
"2014","Prince Edward Island","2016A000211","Household disposable income","Dollars","81","millions","6","v1043020129","3.1","3822","","","","0"
"2014","Prince Edward Island","2016A000211","Plus: social transfers in kind","Dollars","81","millions","6","v1043020130","3.2","1132","","","","0"
"2014","Prince Edward Island","2016A000211","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020131","3.3","4954","","","","0"
"2014","Prince Edward Island","2016A000211","Adjusted household disposable income","Dollars","81","millions","6","v1059484364","3.7","4954","","","","0"
"2014","Prince Edward Island","2016A000211","Minus: household actual final consumption","Dollars","81","millions","6","v1043020132","3.4","5238","","","","0"
"2014","Prince Edward Island","2016A000211","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020133","3.5","186","","","","0"
"2014","Prince Edward Island","2016A000211","Equals: household net saving","Dollars","81","millions","6","v1043020134","3.6","-98","","","","0"
"2014","Nova Scotia","2016A000212","Household disposable income","Dollars","81","millions","6","v1043020135","4.1","25783","","","","0"
"2014","Nova Scotia","2016A000212","Plus: social transfers in kind","Dollars","81","millions","6","v1043020136","4.2","8022","","","","0"
"2014","Nova Scotia","2016A000212","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020137","4.3","33805","","","","0"
"2014","Nova Scotia","2016A000212","Adjusted household disposable income","Dollars","81","millions","6","v1059484365","4.7","33805","","","","0"
"2014","Nova Scotia","2016A000212","Minus: household actual final consumption","Dollars","81","millions","6","v1043020138","4.4","36584","","","","0"
"2014","Nova Scotia","2016A000212","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020139","4.5","1610","","","","0"
"2014","Nova Scotia","2016A000212","Equals: household net saving","Dollars","81","millions","6","v1043020140","4.6","-1169","","","","0"
"2014","New Brunswick","2016A000213","Household disposable income","Dollars","81","millions","6","v1043020141","5.1","20642","","","","0"
"2014","New Brunswick","2016A000213","Plus: social transfers in kind","Dollars","81","millions","6","v1043020142","5.2","5881","","","","0"
"2014","New Brunswick","2016A000213","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020143","5.3","26523","","","","0"
"2014","New Brunswick","2016A000213","Adjusted household disposable income","Dollars","81","millions","6","v1059484366","5.7","26523","","","","0"
"2014","New Brunswick","2016A000213","Minus: household actual final consumption","Dollars","81","millions","6","v1043020144","5.4","27419","","","","0"
"2014","New Brunswick","2016A000213","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020145","5.5","998","","","","0"
"2014","New Brunswick","2016A000213","Equals: household net saving","Dollars","81","millions","6","v1043020146","5.6","102","","","","0"
"2014","Quebec","2016A000224","Household disposable income","Dollars","81","millions","6","v1043020147","6.1","215319","","","","0"
"2014","Quebec","2016A000224","Plus: social transfers in kind","Dollars","81","millions","6","v1043020148","6.2","61412","","","","0"
"2014","Quebec","2016A000224","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020149","6.3","276731","","","","0"
"2014","Quebec","2016A000224","Adjusted household disposable income","Dollars","81","millions","6","v1059484367","6.7","276731","","","","0"
"2014","Quebec","2016A000224","Minus: household actual final consumption","Dollars","81","millions","6","v1043020150","6.4","282403","","","","0"
"2014","Quebec","2016A000224","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020151","6.5","14614","","","","0"
"2014","Quebec","2016A000224","Equals: household net saving","Dollars","81","millions","6","v1043020152","6.6","8942","","","","0"
"2014","Ontario","2016A000235","Household disposable income","Dollars","81","millions","6","v1043020153","7.1","408893","","","","0"
"2014","Ontario","2016A000235","Plus: social transfers in kind","Dollars","81","millions","6","v1043020154","7.2","106797","","","","0"
"2014","Ontario","2016A000235","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020155","7.3","515690","","","","0"
"2014","Ontario","2016A000235","Adjusted household disposable income","Dollars","81","millions","6","v1059484368","7.7","515690","","","","0"
"2014","Ontario","2016A000235","Minus: household actual final consumption","Dollars","81","millions","6","v1043020156","7.4","522896","","","","0"
"2014","Ontario","2016A000235","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020157","7.5","16074","","","","0"
"2014","Ontario","2016A000235","Equals: household net saving","Dollars","81","millions","6","v1043020158","7.6","8868","","","","0"
"2014","Manitoba","2016A000246","Household disposable income","Dollars","81","millions","6","v1043020159","8.1","35172","","","","0"
"2014","Manitoba","2016A000246","Plus: social transfers in kind","Dollars","81","millions","6","v1043020160","8.2","11901","","","","0"
"2014","Manitoba","2016A000246","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020161","8.3","47073","","","","0"
"2014","Manitoba","2016A000246","Adjusted household disposable income","Dollars","81","millions","6","v1059484369","8.7","47073","","","","0"
"2014","Manitoba","2016A000246","Minus: household actual final consumption","Dollars","81","millions","6","v1043020162","8.4","48786","","","","0"
"2014","Manitoba","2016A000246","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020163","8.5","1517","","","","0"
"2014","Manitoba","2016A000246","Equals: household net saving","Dollars","81","millions","6","v1043020164","8.6","-196","","","","0"
"2014","Saskatchewan","2016A000247","Household disposable income","Dollars","81","millions","6","v1043020165","9.1","35825","","","","0"
"2014","Saskatchewan","2016A000247","Plus: social transfers in kind","Dollars","81","millions","6","v1043020166","9.2","9639","","","","0"
"2014","Saskatchewan","2016A000247","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020167","9.3","45464","","","","0"
"2014","Saskatchewan","2016A000247","Adjusted household disposable income","Dollars","81","millions","6","v1059484370","9.7","45464","","","","0"
"2014","Saskatchewan","2016A000247","Minus: household actual final consumption","Dollars","81","millions","6","v1043020168","9.4","44961","","","","0"
"2014","Saskatchewan","2016A000247","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020169","9.5","1359","","","","0"
"2014","Saskatchewan","2016A000247","Equals: household net saving","Dollars","81","millions","6","v1043020170","9.6","1862","","","","0"
"2014","Alberta","2016A000248","Household disposable income","Dollars","81","millions","6","v1043020171","10.1","163630","","","","0"
"2014","Alberta","2016A000248","Plus: social transfers in kind","Dollars","81","millions","6","v1043020172","10.2","33431","","","","0"
"2014","Alberta","2016A000248","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020173","10.3","197061","","","","0"
"2014","Alberta","2016A000248","Adjusted household disposable income","Dollars","81","millions","6","v1059484371","10.7","197061","","","","0"
"2014","Alberta","2016A000248","Minus: household actual final consumption","Dollars","81","millions","6","v1043020174","10.4","179195","","","","0"
"2014","Alberta","2016A000248","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020175","10.5","5004","","","","0"
"2014","Alberta","2016A000248","Equals: household net saving","Dollars","81","millions","6","v1043020176","10.6","22870","","","","0"
"2014","British Columbia","2016A000259","Household disposable income","Dollars","81","millions","6","v1043020177","11.1","146503","","","","0"
"2014","British Columbia","2016A000259","Plus: social transfers in kind","Dollars","81","millions","6","v1043020178","11.2","31826","","","","0"
"2014","British Columbia","2016A000259","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020179","11.3","178329","","","","0"
"2014","British Columbia","2016A000259","Adjusted household disposable income","Dollars","81","millions","6","v1059484372","11.7","178329","","","","0"
"2014","British Columbia","2016A000259","Minus: household actual final consumption","Dollars","81","millions","6","v1043020180","11.4","185918","","","","0"
"2014","British Columbia","2016A000259","Plus: change in pension entitlements","Dollars","81","millions","6","v1043020181","11.5","4328","","","","0"
"2014","British Columbia","2016A000259","Equals: household net saving","Dollars","81","millions","6","v1043020182","11.6","-3261","","","","0"
"2014","Yukon","2016A000260","Household disposable income","Dollars","81","millions","6","v1043020183","12.1","1485","","","","0"
"2014","Yukon","2016A000260","Plus: social transfers in kind","Dollars","81","millions","6","v1043020184","12.2","635","","","","0"
"2014","Yukon","2016A000260","Equals: adjusted household disposable income","Dollars","81","millions","6","v1043020185","12.3","2120","","","","0"
